State;Crop;District;Year;Year Min;Season;Area (Hectares);Production (Tonnes);Yield (Tonnes/Hectare);Sale price (USD/Tonnes);Sale price (USD/Tonnes)
Madhya Pradesh;Barley;GUNA; 2016-17;2016;Kharif     ;950;3000;3,157894737;326,2575;326,2575
Madhya Pradesh;Barley;GUNA; 2017-18;2017;Kharif     ;300;650;2,166666667;326,2575;326,2575
Madhya Pradesh;Barley;GUNA; 2018-19;2018;Kharif     ;4;11;2,75;326,2575;326,2575
Madhya Pradesh;Barley;GUNA; 2019-20;2019;Rabi       ;1;4;4;326,2575;326,2575
Madhya Pradesh;Barley;GWALIOR; 1997-98;1997;Rabi       ;2300;6000;2,608695652;326,2575;326,2575
Madhya Pradesh;Barley;GWALIOR; 1998-99;1998;Rabi       ;1000;2500;2,5;326,2575;326,2575
Madhya Pradesh;Barley;GWALIOR; 1999-00;1999;Rabi       ;1216;3493;2,872532895;326,2575;326,2575
Madhya Pradesh;Barley;GWALIOR; 2000-01;2000;Rabi       ;1390;3729;2,682733813;326,2575;326,2575
Madhya Pradesh;Barley;GWALIOR; 2001-02;2001;Rabi       ;1241;4025;3,243352135;326,2575;326,2575
Madhya Pradesh;Barley;GWALIOR; 2002-03;2002;Rabi       ;1962;6618;3,373088685;326,2575;326,2575
Madhya Pradesh;Barley;GWALIOR; 2003-04;2003;Rabi       ;1334;4530;3,395802099;326,2575;326,2575
Madhya Pradesh;Barley;GWALIOR; 2004-05;2004;Rabi       ;1023;2802;2,739002933;326,2575;326,2575
Madhya Pradesh;Barley;GWALIOR; 2005-06;2005;Rabi       ;882;2444;2,770975057;326,2575;326,2575
Madhya Pradesh;Barley;GWALIOR; 2007-08;2007;Rabi       ;1219;2473;2,028712059;326,2575;326,2575
Madhya Pradesh;Barley;GWALIOR; 2008-09;2008;Rabi       ;1349;3290;2,438843588;326,2575;326,2575
Madhya Pradesh;Barley;GWALIOR; 2009-10;2009;Whole Year ;1061;2722;2,565504241;326,2575;326,2575
Madhya Pradesh;Barley;GWALIOR; 2010-11;2010;Rabi       ;946;2803;2,963002114;326,2575;326,2575
Madhya Pradesh;Barley;GWALIOR; 2011-12;2011;Kharif     ;936;3421;3,65491453;326,2575;326,2575
Madhya Pradesh;Barley;GWALIOR; 2012-13;2012;Kharif     ;1092;2554;2,338827839;326,2575;326,2575
Madhya Pradesh;Barley;GWALIOR; 2013-14;2013;Kharif     ;838;2103;2,509546539;326,2575;326,2575
Madhya Pradesh;Barley;GWALIOR; 2014-15;2014;Kharif     ;1000;1000;1;326,2575;326,2575
Madhya Pradesh;Barley;GWALIOR; 2015-16;2015;Kharif     ;3000;4000;1,333333333;326,2575;326,2575
Madhya Pradesh;Barley;GWALIOR; 2016-17;2016;Kharif     ;2850;9000;3,157894737;326,2575;326,2575
Madhya Pradesh;Barley;GWALIOR; 2017-18;2017;Kharif     ;700;1610;2,3;326,2575;326,2575
Madhya Pradesh;Barley;GWALIOR; 2018-19;2018;Kharif     ;101;249;2,465346535;326,2575;326,2575
Madhya Pradesh;Barley;GWALIOR; 2019-20;2019;Rabi       ;32;77;2,40625;326,2575;326,2575
Madhya Pradesh;Barley;HARDA; 1998-99;1998;Rabi       ;300;500;1,666666667;326,2575;326,2575
Madhya Pradesh;Barley;HARDA; 1999-00;1999;Rabi       ;359;358;0,997214485;326,2575;326,2575
Madhya Pradesh;Barley;HARDA; 2000-01;2000;Rabi       ;249;300;1,204819277;326,2575;326,2575
Madhya Pradesh;Barley;HARDA; 2001-02;2001;Rabi       ;221;295;1,334841629;326,2575;326,2575
Madhya Pradesh;Barley;HARDA; 2002-03;2002;Rabi       ;226;342;1,513274336;326,2575;326,2575
Madhya Pradesh;Barley;HARDA; 2003-04;2003;Rabi       ;160;238;1,4875;326,2575;326,2575
Madhya Pradesh;Barley;HARDA; 2004-05;2004;Rabi       ;247;332;1,344129555;326,2575;326,2575
Madhya Pradesh;Barley;HARDA; 2005-06;2005;Rabi       ;143;269;1,881118881;326,2575;326,2575
Madhya Pradesh;Barley;HARDA; 2007-08;2007;Rabi       ;135;257;1,903703704;326,2575;326,2575
Madhya Pradesh;Barley;HARDA; 2008-09;2008;Rabi       ;196;388;1,979591837;326,2575;326,2575
Madhya Pradesh;Barley;HARDA; 2009-10;2009;Whole Year ;178;322;1,808988764;326,2575;326,2575
Madhya Pradesh;Barley;HARDA; 2010-11;2010;Rabi       ;118;362;3,06779661;326,2575;326,2575
Madhya Pradesh;Barley;HARDA; 2011-12;2011;Kharif     ;93;311;3,344086022;326,2575;326,2575
Madhya Pradesh;Barley;HARDA; 2012-13;2012;Kharif     ;359;634;1,766016713;326,2575;326,2575
Madhya Pradesh;Barley;HARDA; 2013-14;2013;Kharif     ;56;121;2,160714286;326,2575;326,2575
Madhya Pradesh;Barley;HARDA; 2016-17;2016;Kharif     ;90;350;3,888888889;326,2575;326,2575
Madhya Pradesh;Barley;HARDA; 2017-18;2017;Kharif     ;900;2530;2,811111111;326,2575;326,2575
Madhya Pradesh;Barley;HARDA; 2018-19;2018;Kharif     ;1;2;2;326,2575;326,2575
Madhya Pradesh;Barley;HARDA; 2019-20;2019;Rabi       ;2;6;3;326,2575;326,2575
Madhya Pradesh;Barley;HOSHANGABAD; 1997-98;1997;Rabi       ;600;800;1,333333333;326,2575;326,2575
Madhya Pradesh;Barley;HOSHANGABAD; 1998-99;1998;Rabi       ;100;100;1;326,2575;326,2575
Madhya Pradesh;Barley;HOSHANGABAD; 1999-00;1999;Rabi       ;40;57;1,425;326,2575;326,2575
Madhya Pradesh;Barley;HOSHANGABAD; 2000-01;2000;Rabi       ;53;73;1,377358491;326,2575;326,2575
Madhya Pradesh;Barley;HOSHANGABAD; 2001-02;2001;Rabi       ;41;57;1,390243902;326,2575;326,2575
Madhya Pradesh;Barley;HOSHANGABAD; 2002-03;2002;Rabi       ;51;80;1,568627451;326,2575;326,2575
Madhya Pradesh;Barley;HOSHANGABAD; 2003-04;2003;Rabi       ;47;72;1,531914894;326,2575;326,2575
Madhya Pradesh;Barley;HOSHANGABAD; 2004-05;2004;Rabi       ;36;50;1,388888889;326,2575;326,2575
Madhya Pradesh;Barley;HOSHANGABAD; 2005-06;2005;Rabi       ;81;137;1,691358025;326,2575;326,2575
Madhya Pradesh;Barley;HOSHANGABAD; 2007-08;2007;Rabi       ;27;44;1,62962963;326,2575;326,2575
Madhya Pradesh;Barley;HOSHANGABAD; 2008-09;2008;Rabi       ;5;8;1,6;326,2575;326,2575
Madhya Pradesh;Barley;HOSHANGABAD; 2009-10;2009;Whole Year ;4;9;2,25;326,2575;326,2575
Madhya Pradesh;Barley;HOSHANGABAD; 2010-11;2010;Rabi       ;5;11;2,2;326,2575;326,2575
Madhya Pradesh;Barley;HOSHANGABAD; 2011-12;2011;Kharif     ;4;12;3;326,2575;326,2575
Madhya Pradesh;Barley;HOSHANGABAD; 2012-13;2012;Kharif     ;4;9;2,25;326,2575;326,2575
Madhya Pradesh;Barley;HOSHANGABAD; 2013-14;2013;Kharif     ;7;13;1,857142857;326,2575;326,2575
Madhya Pradesh;Barley;HOSHANGABAD; 2018-19;2018;Kharif     ;1;1;1;326,2575;326,2575
Madhya Pradesh;Barley;HOSHANGABAD; 2019-20;2019;Rabi       ;4;11;2,75;326,2575;326,2575
Madhya Pradesh;Barley;INDORE; 1999-00;1999;Rabi       ;8;14;1,75;326,2575;326,2575
Madhya Pradesh;Barley;INDORE; 2000-01;2000;Rabi       ;1;2;2;326,2575;326,2575
Madhya Pradesh;Barley;INDORE; 2001-02;2001;Rabi       ;6;9;1,5;326,2575;326,2575
Madhya Pradesh;Barley;INDORE; 2002-03;2002;Rabi       ;4;7;1,75;326,2575;326,2575
Madhya Pradesh;Barley;INDORE; 2003-04;2003;Rabi       ;1;2;2;326,2575;326,2575
Madhya Pradesh;Barley;INDORE; 2007-08;2007;Rabi       ;1;2;2;326,2575;326,2575
Madhya Pradesh;Barley;INDORE; 2016-17;2016;Kharif     ;200;1000;5;326,2575;326,2575
Madhya Pradesh;Barley;INDORE; 2017-18;2017;Kharif     ;200;130;0,65;326,2575;326,2575
Madhya Pradesh;Barley;INDORE; 2019-20;2019;Rabi       ;1;2;2;326,2575;326,2575
Madhya Pradesh;Barley;JABALPUR; 1997-98;1997;Rabi       ;400;400;1;326,2575;326,2575
Madhya Pradesh;Barley;JABALPUR; 1999-00;1999;Rabi       ;20;24;1,2;326,2575;326,2575
Madhya Pradesh;Barley;JABALPUR; 2000-01;2000;Rabi       ;5;6;1,2;326,2575;326,2575
Madhya Pradesh;Barley;JABALPUR; 2001-02;2001;Rabi       ;4;6;1,5;326,2575;326,2575
Madhya Pradesh;Barley;JABALPUR; 2002-03;2002;Rabi       ;11;19;1,727272727;326,2575;326,2575
Madhya Pradesh;Barley;JABALPUR; 2003-04;2003;Rabi       ;10;19;1,9;326,2575;326,2575
Madhya Pradesh;Barley;JABALPUR; 2004-05;2004;Rabi       ;6;10;1,666666667;326,2575;326,2575
Madhya Pradesh;Barley;JABALPUR; 2005-06;2005;Rabi       ;17;39;2,294117647;326,2575;326,2575
Madhya Pradesh;Barley;JABALPUR; 2007-08;2007;Rabi       ;76;142;1,868421053;326,2575;326,2575
Madhya Pradesh;Barley;JABALPUR; 2008-09;2008;Rabi       ;75;162;2,16;326,2575;326,2575
Madhya Pradesh;Barley;JABALPUR; 2009-10;2009;Whole Year ;32;57;1,78125;326,2575;326,2575
Madhya Pradesh;Barley;JABALPUR; 2010-11;2010;Rabi       ;23;56;2,434782609;326,2575;326,2575
Madhya Pradesh;Barley;JABALPUR; 2011-12;2011;Kharif     ;18;45;2,5;326,2575;326,2575
Madhya Pradesh;Barley;JABALPUR; 2012-13;2012;Kharif     ;2;3;1,5;326,2575;326,2575
Madhya Pradesh;Barley;JHABUA; 1997-98;1997;Rabi       ;400;400;1;326,2575;326,2575
Madhya Pradesh;Barley;JHABUA; 1998-99;1998;Rabi       ;400;300;0,75;326,2575;326,2575
Madhya Pradesh;Barley;JHABUA; 1999-00;1999;Rabi       ;149;106;0,711409396;326,2575;326,2575
Madhya Pradesh;Barley;JHABUA; 2000-01;2000;Rabi       ;20;9;0,45;326,2575;326,2575
Madhya Pradesh;Barley;JHABUA; 2001-02;2001;Rabi       ;55;38;0,690909091;326,2575;326,2575
Madhya Pradesh;Barley;JHABUA; 2002-03;2002;Rabi       ;36;36;1;326,2575;326,2575
Madhya Pradesh;Barley;JHABUA; 2003-04;2003;Rabi       ;115;107;0,930434783;326,2575;326,2575
Madhya Pradesh;Barley;JHABUA; 2004-05;2004;Rabi       ;134;114;0,850746269;326,2575;326,2575
Madhya Pradesh;Barley;JHABUA; 2005-06;2005;Rabi       ;123;102;0,829268293;326,2575;326,2575
Madhya Pradesh;Barley;JHABUA; 2007-08;2007;Rabi       ;154;143;0,928571429;326,2575;326,2575
Madhya Pradesh;Barley;JHABUA; 2008-09;2008;Rabi       ;131;120;0,916030534;326,2575;326,2575
Madhya Pradesh;Barley;JHABUA; 2009-10;2009;Whole Year ;119;96;0,806722689;326,2575;326,2575
Madhya Pradesh;Barley;JHABUA; 2010-11;2010;Rabi       ;166;156;0,939759036;326,2575;326,2575
Madhya Pradesh;Barley;JHABUA; 2011-12;2011;Kharif     ;154;179;1,162337662;326,2575;326,2575
Madhya Pradesh;Barley;JHABUA; 2012-13;2012;Kharif     ;141;129;0,914893617;326,2575;326,2575
Madhya Pradesh;Barley;JHABUA; 2013-14;2013;Kharif     ;163;421;2,582822086;326,2575;326,2575
Madhya Pradesh;Barley;JHABUA; 2015-16;2015;Kharif     ;2000;9000;4,5;326,2575;326,2575
Madhya Pradesh;Barley;JHABUA; 2016-17;2016;Kharif     ;3000;14000;4,666666667;326,2575;326,2575
Madhya Pradesh;Barley;JHABUA; 2017-18;2017;Kharif     ;3000;6900;2,3;326,2575;326,2575
Madhya Pradesh;Barley;JHABUA; 2019-20;2019;Rabi       ;15;34;2,266666667;326,2575;326,2575
Madhya Pradesh;Barley;KATNI; 1998-99;1998;Rabi       ;400;500;1,25;326,2575;326,2575
Madhya Pradesh;Barley;KATNI; 1999-00;1999;Rabi       ;348;331;0,951149425;326,2575;326,2575
Madhya Pradesh;Barley;KATNI; 2000-01;2000;Rabi       ;350;300;0,857142857;326,2575;326,2575
Madhya Pradesh;Barley;KATNI; 2001-02;2001;Rabi       ;439;446;1,01594533;326,2575;326,2575
Madhya Pradesh;Barley;KATNI; 2002-03;2002;Rabi       ;420;374;0,89047619;326,2575;326,2575
Madhya Pradesh;Barley;KATNI; 2003-04;2003;Rabi       ;385;472;1,225974026;326,2575;326,2575
Madhya Pradesh;Barley;KATNI; 2004-05;2004;Rabi       ;387;357;0,92248062;326,2575;326,2575
Madhya Pradesh;Barley;KATNI; 2005-06;2005;Rabi       ;366;405;1,106557377;326,2575;326,2575
Madhya Pradesh;Barley;KATNI; 2007-08;2007;Rabi       ;211;187;0,886255924;326,2575;326,2575
Madhya Pradesh;Barley;KATNI; 2008-09;2008;Rabi       ;324;372;1,148148148;326,2575;326,2575
Madhya Pradesh;Barley;KATNI; 2009-10;2009;Whole Year ;386;436;1,129533679;326,2575;326,2575
Madhya Pradesh;Barley;KATNI; 2010-11;2010;Rabi       ;353;308;0,872521246;326,2575;326,2575
Madhya Pradesh;Barley;KATNI; 2011-12;2011;Kharif     ;445;600;1,348314607;326,2575;326,2575
Madhya Pradesh;Barley;KATNI; 2012-13;2012;Kharif     ;504;854;1,694444444;326,2575;326,2575
Madhya Pradesh;Barley;KATNI; 2013-14;2013;Kharif     ;392;990;2,525510204;326,2575;326,2575
Madhya Pradesh;Barley;KATNI; 2014-15;2014;Kharif     ;1000;2000;2;326,2575;326,2575
Madhya Pradesh;Barley;KATNI; 2016-17;2016;Kharif     ;850;3000;3,529411765;326,2575;326,2575
Madhya Pradesh;Barley;KATNI; 2017-18;2017;Kharif     ;300;480;1,6;326,2575;326,2575
Madhya Pradesh;Barley;KATNI; 2018-19;2018;Kharif     ;90;193;2,144444444;326,2575;326,2575
Madhya Pradesh;Barley;KATNI; 2019-20;2019;Rabi       ;99;251;2,535353535;326,2575;326,2575
Madhya Pradesh;Barley;KHANDWA; 1999-00;1999;Rabi       ;5;7;1,4;326,2575;326,2575
Madhya Pradesh;Barley;KHANDWA; 2001-02;2001;Rabi       ;2;3;1,5;326,2575;326,2575
Madhya Pradesh;Barley;KHANDWA; 2002-03;2002;Rabi       ;6;8;1,333333333;326,2575;326,2575
Madhya Pradesh;Barley;KHANDWA; 2003-04;2003;Rabi       ;4;8;2;326,2575;326,2575
Madhya Pradesh;Barley;KHANDWA; 2004-05;2004;Rabi       ;4;6;1,5;326,2575;326,2575
Madhya Pradesh;Barley;KHANDWA; 2005-06;2005;Rabi       ;1;2;2;326,2575;326,2575
Madhya Pradesh;Barley;KHANDWA; 2015-16;2015;Kharif     ;8000;19000;2,375;326,2575;326,2575
Madhya Pradesh;Barley;KHANDWA; 2016-17;2016;Kharif     ;9000;27000;3;326,2575;326,2575
Madhya Pradesh;Barley;KHANDWA; 2017-18;2017;Kharif     ;2580;4390;1,701550388;326,2575;326,2575
Madhya Pradesh;Barley;KHARGONE; 2014-15;2014;Kharif     ;1000;1000;1;326,2575;326,2575
Madhya Pradesh;Barley;KHARGONE; 2015-16;2015;Kharif     ;4000;11000;2,75;326,2575;326,2575
Madhya Pradesh;Barley;KHARGONE; 2016-17;2016;Kharif     ;5000;16000;3,2;326,2575;326,2575
Madhya Pradesh;Barley;KHARGONE; 2017-18;2017;Kharif     ;3150;6900;2,19047619;326,2575;326,2575
Madhya Pradesh;Barley;KORBA; 1998-99;1998;Rabi       ;200;200;1;326,2575;326,2575
Madhya Pradesh;Barley;KOREA; 1998-99;1998;Rabi       ;1100;900;0,818181818;326,2575;326,2575
Madhya Pradesh;Barley;MANDLA; 1997-98;1997;Rabi       ;100;100;1;326,2575;326,2575
Madhya Pradesh;Barley;MANDLA; 1999-00;1999;Rabi       ;48;43;0,895833333;326,2575;326,2575
Madhya Pradesh;Barley;MANDLA; 2000-01;2000;Rabi       ;14;6;0,428571429;326,2575;326,2575
Madhya Pradesh;Barley;MANDLA; 2001-02;2001;Rabi       ;26;24;0,923076923;326,2575;326,2575
Madhya Pradesh;Barley;MANDLA; 2002-03;2002;Rabi       ;22;22;1;326,2575;326,2575
Madhya Pradesh;Barley;MANDLA; 2003-04;2003;Rabi       ;19;19;1;326,2575;326,2575
Madhya Pradesh;Barley;MANDLA; 2004-05;2004;Rabi       ;14;13;0,928571429;326,2575;326,2575
Madhya Pradesh;Barley;MANDLA; 2005-06;2005;Rabi       ;14;14;1;326,2575;326,2575
Madhya Pradesh;Barley;MANDLA; 2007-08;2007;Rabi       ;14;14;1;326,2575;326,2575
Madhya Pradesh;Barley;MANDLA; 2008-09;2008;Rabi       ;4;5;1,25;326,2575;326,2575
Madhya Pradesh;Barley;MANDLA; 2009-10;2009;Whole Year ;10;9;0,9;326,2575;326,2575
Madhya Pradesh;Barley;MANDLA; 2010-11;2010;Rabi       ;9;11;1,222222222;326,2575;326,2575
Madhya Pradesh;Barley;MANDLA; 2011-12;2011;Kharif     ;10;12;1,2;326,2575;326,2575
Madhya Pradesh;Barley;MANDLA; 2012-13;2012;Kharif     ;11;10;0,909090909;326,2575;326,2575
Madhya Pradesh;Barley;MANDLA; 2013-14;2013;Kharif     ;11;16;1,454545455;326,2575;326,2575
Madhya Pradesh;Barley;MANDLA; 2014-15;2014;Kharif     ;1000;2000;2;326,2575;326,2575
Madhya Pradesh;Barley;MANDLA; 2016-17;2016;Kharif     ;90;280;3,111111111;326,2575;326,2575
Madhya Pradesh;Barley;MANDLA; 2018-19;2018;Kharif     ;6;8;1,333333333;326,2575;326,2575
Madhya Pradesh;Barley;MANDLA; 2019-20;2019;Rabi       ;12;20;1,666666667;326,2575;326,2575
Madhya Pradesh;Barley;MANDSAUR; 1997-98;1997;Rabi       ;1000;2400;2,4;326,2575;326,2575
Madhya Pradesh;Barley;MANDSAUR; 1998-99;1998;Rabi       ;400;900;2,25;326,2575;326,2575
Madhya Pradesh;Barley;MANDSAUR; 1999-00;1999;Rabi       ;304;759;2,496710526;326,2575;326,2575
Madhya Pradesh;Barley;MANDSAUR; 2000-01;2000;Rabi       ;187;328;1,754010695;326,2575;326,2575
Madhya Pradesh;Barley;MANDSAUR; 2001-02;2001;Rabi       ;236;547;2,31779661;326,2575;326,2575
Madhya Pradesh;Barley;MANDSAUR; 2002-03;2002;Rabi       ;65;117;1,8;326,2575;326,2575
Madhya Pradesh;Barley;MANDSAUR; 2003-04;2003;Rabi       ;121;278;2,297520661;326,2575;326,2575
Madhya Pradesh;Barley;MANDSAUR; 2004-05;2004;Rabi       ;214;492;2,299065421;326,2575;326,2575
Madhya Pradesh;Barley;MANDSAUR; 2005-06;2005;Rabi       ;120;244;2,033333333;326,2575;326,2575
Madhya Pradesh;Barley;MANDSAUR; 2007-08;2007;Rabi       ;236;596;2,525423729;326,2575;326,2575
Madhya Pradesh;Barley;MANDSAUR; 2008-09;2008;Rabi       ;220;549;2,495454545;326,2575;326,2575
Madhya Pradesh;Barley;MANDSAUR; 2009-10;2009;Whole Year ;230;545;2,369565217;326,2575;326,2575
Madhya Pradesh;Barley;MANDSAUR; 2010-11;2010;Rabi       ;204;503;2,465686275;326,2575;326,2575
Madhya Pradesh;Barley;MANDSAUR; 2011-12;2011;Kharif     ;281;916;3,259786477;326,2575;326,2575
Madhya Pradesh;Barley;MANDSAUR; 2012-13;2012;Kharif     ;235;905;3,85106383;326,2575;326,2575
Madhya Pradesh;Barley;MANDSAUR; 2013-14;2013;Kharif     ;321;1571;4,894080997;326,2575;326,2575
Madhya Pradesh;Barley;MANDSAUR; 2018-19;2018;Kharif     ;97;283;2,917525773;326,2575;326,2575
Madhya Pradesh;Barley;MANDSAUR; 2019-20;2019;Rabi       ;110;462;4,2;326,2575;326,2575
Madhya Pradesh;Barley;MORENA; 1997-98;1997;Rabi       ;2700;5000;1,851851852;326,2575;326,2575
Madhya Pradesh;Barley;MORENA; 1998-99;1998;Rabi       ;1900;3100;1,631578947;326,2575;326,2575
Madhya Pradesh;Barley;MORENA; 1999-00;1999;Rabi       ;1844;3061;1,659978308;326,2575;326,2575
Madhya Pradesh;Barley;MORENA; 2000-01;2000;Rabi       ;3461;5361;1,548974285;326,2575;326,2575
Madhya Pradesh;Barley;MORENA; 2001-02;2001;Rabi       ;2567;4394;1,71172575;326,2575;326,2575
Madhya Pradesh;Barley;MORENA; 2002-03;2002;Rabi       ;2651;3884;1,465107507;326,2575;326,2575
Madhya Pradesh;Barley;MORENA; 2003-04;2003;Rabi       ;2138;3694;1,727782975;326,2575;326,2575
Madhya Pradesh;Barley;MORENA; 2004-05;2004;Rabi       ;1752;2734;1,560502283;326,2575;326,2575
Madhya Pradesh;Barley;MORENA; 2005-06;2005;Rabi       ;1698;3053;1,797997644;326,2575;326,2575
Madhya Pradesh;Barley;MORENA; 2007-08;2007;Rabi       ;1945;3125;1,606683805;326,2575;326,2575
Madhya Pradesh;Barley;MORENA; 2008-09;2008;Rabi       ;1726;2796;1,619930475;326,2575;326,2575
Madhya Pradesh;Barley;MORENA; 2009-10;2009;Whole Year ;1720;3054;1,775581395;326,2575;326,2575
Madhya Pradesh;Barley;MORENA; 2010-11;2010;Rabi       ;1856;3204;1,726293103;326,2575;326,2575
Madhya Pradesh;Barley;MORENA; 2011-12;2011;Kharif     ;1664;3235;1,944110577;326,2575;326,2575
Madhya Pradesh;Barley;MORENA; 2012-13;2012;Kharif     ;1572;3805;2,420483461;326,2575;326,2575
Madhya Pradesh;Barley;MORENA; 2013-14;2013;Kharif     ;1590;4163;2,618238994;326,2575;326,2575
Madhya Pradesh;Barley;MORENA; 2014-15;2014;Kharif     ;1000;1000;1;326,2575;326,2575
Madhya Pradesh;Barley;MORENA; 2015-16;2015;Kharif     ;2000;4000;2;326,2575;326,2575
Madhya Pradesh;Barley;MORENA; 2016-17;2016;Kharif     ;3000;11000;3,666666667;326,2575;326,2575
Madhya Pradesh;Barley;MORENA; 2017-18;2017;Kharif     ;1800;5220;2,9;326,2575;326,2575
Madhya Pradesh;Barley;MORENA; 2018-19;2018;Kharif     ;355;953;2,684507042;326,2575;326,2575
Madhya Pradesh;Barley;MORENA; 2019-20;2019;Rabi       ;86;294;3,418604651;326,2575;326,2575
Madhya Pradesh;Barley;NARSINGHPUR; 2013-14;2013;Kharif     ;4;7;1,75;326,2575;326,2575
Madhya Pradesh;Barley;NEEMUCH; 1998-99;1998;Rabi       ;600;1300;2,166666667;326,2575;326,2575
Madhya Pradesh;Barley;NEEMUCH; 1999-00;1999;Rabi       ;465;1178;2,533333333;326,2575;326,2575
Madhya Pradesh;Barley;NEEMUCH; 2000-01;2000;Rabi       ;558;1274;2,283154122;326,2575;326,2575
Madhya Pradesh;Barley;NEEMUCH; 2001-02;2001;Rabi       ;472;1205;2,552966102;326,2575;326,2575
Madhya Pradesh;Barley;NEEMUCH; 2002-03;2002;Rabi       ;188;434;2,308510638;326,2575;326,2575
Madhya Pradesh;Barley;NEEMUCH; 2003-04;2003;Rabi       ;365;1020;2,794520548;326,2575;326,2575
Madhya Pradesh;Barley;NEEMUCH; 2004-05;2004;Rabi       ;382;1048;2,743455497;326,2575;326,2575
Madhya Pradesh;Barley;NEEMUCH; 2005-06;2005;Rabi       ;397;1102;2,77581864;326,2575;326,2575
Madhya Pradesh;Barley;NEEMUCH; 2007-08;2007;Rabi       ;763;2088;2,736566186;326,2575;326,2575
Madhya Pradesh;Barley;NEEMUCH; 2008-09;2008;Rabi       ;914;2677;2,928884026;326,2575;326,2575
Madhya Pradesh;Barley;NEEMUCH; 2009-10;2009;Whole Year ;796;2180;2,738693467;326,2575;326,2575
Madhya Pradesh;Barley;NEEMUCH; 2010-11;2010;Rabi       ;1261;4257;3,375892149;326,2575;326,2575
Madhya Pradesh;Barley;NEEMUCH; 2011-12;2011;Kharif     ;1003;3826;3,814556331;326,2575;326,2575
Madhya Pradesh;Barley;NEEMUCH; 2012-13;2012;Kharif     ;1098;3109;2,83151184;326,2575;326,2575
Madhya Pradesh;Barley;NEEMUCH; 2013-14;2013;Kharif     ;1288;4421;3,432453416;326,2575;326,2575
Madhya Pradesh;Barley;NEEMUCH; 2016-17;2016;Kharif     ;410;1000;2,43902439;326,2575;326,2575
Madhya Pradesh;Barley;NEEMUCH; 2018-19;2018;Kharif     ;760;1678;2,207894737;326,2575;326,2575
Madhya Pradesh;Barley;NEEMUCH; 2019-20;2019;Rabi       ;1471;4772;3,244051666;326,2575;326,2575
Madhya Pradesh;Barley;NIWARI; 2019-20;2019;Rabi       ;621;1439;2,317230274;326,2575;326,2575
Madhya Pradesh;Barley;PANNA; 1997-98;1997;Rabi       ;2400;2400;1;326,2575;326,2575
Madhya Pradesh;Barley;PANNA; 1998-99;1998;Rabi       ;3500;3400;0,971428571;326,2575;326,2575
Madhya Pradesh;Barley;PANNA; 1999-00;1999;Rabi       ;2521;2440;0,967869893;326,2575;326,2575
Madhya Pradesh;Barley;PANNA; 2000-01;2000;Rabi       ;2743;2247;0,819176085;326,2575;326,2575
Madhya Pradesh;Barley;PANNA; 2001-02;2001;Rabi       ;2885;3056;1,059272097;326,2575;326,2575
Madhya Pradesh;Barley;PANNA; 2002-03;2002;Rabi       ;2943;3454;1,173632348;326,2575;326,2575
Madhya Pradesh;Barley;PANNA; 2003-04;2003;Rabi       ;3174;3694;1,163831128;326,2575;326,2575
Madhya Pradesh;Barley;PANNA; 2004-05;2004;Rabi       ;3152;3197;1,01427665;326,2575;326,2575
Madhya Pradesh;Barley;PANNA; 2005-06;2005;Rabi       ;3229;2546;0,788479405;326,2575;326,2575
Madhya Pradesh;Barley;PANNA; 2007-08;2007;Rabi       ;3167;2833;0,894537417;326,2575;326,2575
Madhya Pradesh;Barley;PANNA; 2008-09;2008;Rabi       ;3482;3079;0,884261918;326,2575;326,2575
Madhya Pradesh;Barley;PANNA; 2009-10;2009;Whole Year ;3527;4609;1,306776297;326,2575;326,2575
Madhya Pradesh;Barley;PANNA; 2010-11;2010;Rabi       ;2897;3368;1,162581981;326,2575;326,2575
Madhya Pradesh;Barley;PANNA; 2011-12;2011;Kharif     ;3709;5327;1,436236182;326,2575;326,2575
Madhya Pradesh;Barley;PANNA; 2012-13;2012;Kharif     ;4261;4993;1,171790659;326,2575;326,2575
Madhya Pradesh;Barley;PANNA; 2013-14;2013;Kharif     ;3772;6576;1,743372216;326,2575;326,2575
Madhya Pradesh;Barley;PANNA; 2014-15;2014;Kharif     ;2000;3000;1,5;326,2575;326,2575
Madhya Pradesh;Barley;PANNA; 2015-16;2015;Kharif     ;5000;13000;2,6;326,2575;326,2575
Madhya Pradesh;Barley;PANNA; 2016-17;2016;Kharif     ;6000;19000;3,166666667;326,2575;326,2575
Madhya Pradesh;Barley;PANNA; 2017-18;2017;Kharif     ;4000;8350;2,0875;326,2575;326,2575
Madhya Pradesh;Barley;PANNA; 2018-19;2018;Kharif     ;970;1802;1,857731959;326,2575;326,2575
Madhya Pradesh;Barley;PANNA; 2019-20;2019;Rabi       ;1136;1837;1,617077465;326,2575;326,2575
Madhya Pradesh;Barley;RAISEN; 1997-98;1997;Rabi       ;100;100;1;326,2575;326,2575
Madhya Pradesh;Barley;RAISEN; 1998-99;1998;Rabi       ;100;100;1;326,2575;326,2575
Madhya Pradesh;Barley;RAISEN; 1999-00;1999;Rabi       ;50;138;2,76;326,2575;326,2575
Madhya Pradesh;Barley;RAISEN; 2000-01;2000;Rabi       ;38;77;2,026315789;326,2575;326,2575
